Nomor Identitias,Nama Stasiun,Merek Mesin,Jenis Pengisian,Status Instalasi,Harga Pengisian (Rp),Harga Layanan (Rp),Daya,Jumlah Nozzle,Arus Maksimal,Peralatan Catu Daya Listrik,Sistem Kontrol Arus Mesin,Sistem Kontrol Tegangan Mesin,Sistem Kontrol Komunikasi Mesin,Sistem Keamanan Mesin,GPS,Panjang Mesin (Cm),Lebar Mesin (Cm),Tinggi Mesin (Cm),Berat Mesin (Kg),Panjang Nozzle (Cm),Lebar Nozzle (Cm),Tinggi Nozzle (Cm),Diameter Nozzle (Cm)
01.POSO.00.6101.002,SPKLU KJ SAJINGAN,CS ENERGY,Medium Charging,Beroperasi,2466.78,2466.78,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,16.7,21.8,37.1,3.8,45,41,16,20
01.POSO.00.6111.001,SPKLU PLN ULP SUKADANA,CS ENERGY,Fast Charging,Beroperasi,2466.78,2466.78,25000,1,51,Ada,Ada,Ada,Ada,Ada,Ada,16.7,21.8,37.1,3.8,45,41,16,20
01.POSO.00.6104.005,SPKLU PLN ULP SANDAI KANTOR JAGA NANGA TAYAP,CS ENERGY,Medium Charging,Beroperasi,2466.78,2466.78,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,16.7,21.8,37.1,3.8,45,41,16,20
01.POSO.00.6111.002,SPKLU PLN ULP SUKADANA KANTOR JAGA SIDUK,CS ENERGY,Medium Charging,Beroperasi,2466.78,2466.78,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,16.7,21.8,37.1,3.8,45,41,16,20
01.POSO.00.6101.003,SPKLU PLN ULP SAMBAS,CS ENERGY,Medium Charging,Beroperasi,2466.78,2466.78,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,16.7,21.8,37.1,3.8,45,41,16,20
01.POSO.00.6108.001,SPKLU PLN Kantor ULP Ngabang,CS ENERGY,Medium Charging,Beroperasi,2466.78,2466.78,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,16.7,21.8,37.1,3.8,45,41,16,20
01.POSO.00.6108.002,SPKLU PLN Kantor Jaga Senakin,CS ENERGY,Medium Charging,Beroperasi,2466.78,2466.78,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,16.7,21.8,37.1,3.8,45,41,16,20
01.POSO.00.6101.004,SPKLU PLN ULP SEKURA,CS ENERGY,Medium Charging,Beroperasi,2466.78,2466.78,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,16.7,21.8,37.1,3.8,45,41,16,20
01.POSO.00.6105.001,SPKLU PLN ULP SINTANG,CS ENERGY,Fast Charging,Beroperasi,2466.78,2466.78,50000,2,102,Ada,Ada,Ada,Ada,Ada,Ada,16.7,21.8,37.1,3.8,45,41,16,20
01.POSO.00.6171.010,SPKLU GOLDEN TULIP,CS ENERGY,Medium Charging,Beroperasi,2466.78,2466.78,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,16.7,21.8,37.1,3.8,45,41,16,20
01.POSO.00.6172.003,SPKLU HOTEL MAHKOTA SINGKAWANG,CS ENERGY,Medium Charging,Beroperasi,2466.78,2466.78,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,16.7,21.8,37.1,3.8,45,41,16,20
01.POSO.00.6172.004,SPKLU DBROTHERS,CS ENERGY,Medium Charging,Beroperasi,2466.78,2466.78,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,16.7,21.8,37.1,3.8,45,41,16,20
01.POSO.00.6171.011,SPKLU MITRA ANDA,CS ENERGY,Medium Charging,Beroperasi,2466.78,2466.78,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,16.7,21.8,37.1,3.8,45,41,16,20
01.POSO.00.6171.012,SPKLU HOTEL BORNEO PONTIANAK,CS ENERGY,Fast Charging,Beroperasi,2466.78,2466.78,25000,1,51,Ada,Ada,Ada,Ada,Ada,Ada,16.7,21.8,37.1,3.8,45,41,16,20
01.POSO.00.6171.013,SPKLU FKIP UTAN,CS ENERGY,Medium Charging,Beroperasi,2466.78,2466.78,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,16.7,21.8,37.1,3.8,45,41,16,20
01.POSO.00.6112.007,SPKLU Borneo Business Icon,CS ENERGY,Medium Charging,Beroperasi,2466.78,2466.78,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,16.7,21.8,37.1,3.8,45,41,16,20
01.POSO.00.1671.012,SPKLU PLN UIW S2JB Rivai,TEISON,Fast Charging,Beroperasi,2466.78,0,30000,1,78.94736842,Ada,Ada,Ada,Ada,Ada,Ada,80,50,30,390,400,17,18,17
01.POSO.00.1671.013,SPKLU PLN S2JB Demang,TEISON,Fast Charging,Beroperasi,2466.78,0,30000,1,78.94736842,Ada,Ada,Ada,Ada,Ada,Ada,80,50,30,390,400,17,18,17
01.POSO.00.1602.009,SPKLU PLN ULP KAYU AGUNG,TEISON,Medium Charging,Beroperasi,2466.78,0,22000,1,57.89473684,Ada,Ada,Ada,Ada,Ada,Ada,40,32,13,5.4,400,17,18,17
01.POSO.00.1611.001,SPKLU PLN ULP TEBING TINGGI,TEISON,Medium Charging,Beroperasi,2466.78,0,22000,1,57.89473684,Ada,Ada,Ada,Ada,Ada,Ada,40,32,13,5.4,400,17,18,17
01.POSO.00.1502.002,SPKLU PLN UP3 MUARA BUNGO,TEISON,Fast Charging,Beroperasi,2466.78,0,30000,1,78.94736842,Ada,Ada,Ada,Ada,Ada,Ada,80,50,30,390,400,17,18,17
01.POSO.00.1571.006,SPKLU SWISS-BELHOTEL JAMBI,TEISON,Medium Charging,Beroperasi,2466.78,0,22000,1,57.89473684,Ada,Ada,Ada,Ada,Ada,Ada,40,32,13,5.4,400,17,18,17
01.POSO.00.1702.001,SPKLU PLN ULP CURUP,SINO,Medium Charging,Beroperasi,2466.78,0,22000,1,57.89473684,Ada,Ada,Ada,Ada,Ada,Ada,40,32,13,5.4,400,17,18,17
01.POSO.00.1607.001,SPKLU PLN ULP PANGKALAN BALAI,TEISON,Medium Charging,Beroperasi,2466.78,0,22000,1,57.89473684,Ada,Ada,Ada,Ada,Ada,Ada,40,32,13,5.4,400,17,18,17
01.POSO.00.1601.001,SPKLU PLN ULP BATURAJA,SINO,Medium Charging,Beroperasi,2466.78,0,22000,1,57.89473684,Ada,Ada,Ada,Ada,Ada,Ada,40,32,13,5.4,400,17,18,17
01.POSO.00.1610.006,SPKLU PLN UP3 OGAN ILIR,TEISON,Medium Charging,Beroperasi,2466.78,0,22000,1,57.89473684,Ada,Ada,Ada,Ada,Ada,Ada,40,32,13,5.4,400,17,18,17
01.POSO.00.1674.001,SPKLU PLN ULP PRABUMULIH,TEISON,Medium Charging,Beroperasi,2466.78,0,22000,1,57.89473684,Ada,Ada,Ada,Ada,Ada,Ada,40,32,13,5.4,400,17,18,17
01.POSO.00.1705.001,SPKLU PLN ULP TAIS,SINO,Medium Charging,Beroperasi,2466.78,0,22000,1,57.89473684,Ada,Ada,Ada,Ada,Ada,Ada,40,32,13,5.4,400,17,18,17
01.POSO.00.1608.001,SPKLU PLN ULP MARTAPURA,SINO,Medium Charging,Beroperasi,2466.78,0,22000,1,57.89473684,Ada,Ada,Ada,Ada,Ada,Ada,40,32,13,5.4,400,17,18,17
01.POSO.00.1571.007,SPKLU PLN UP3 JAMBI,TEISON,Medium Charging,Beroperasi,2466.78,0,22000,1,57.89473684,Ada,Ada,Ada,Ada,Ada,Ada,40,32,13,5.4,400,17,18,17
01.POSO.00.1771.002,SPKLU PLN ULP NUSA INDAH,SINO,Medium Charging,Beroperasi,2466.78,0,22000,1,57.89473684,Ada,Ada,Ada,Ada,Ada,Ada,40,32,13,5.4,400,17,18,17
01.POSO.00.1609.001,SPKLU PLN ULP MUARA DUA,SINO,Medium Charging,Beroperasi,2466.78,0,22000,1,57.89473684,Ada,Ada,Ada,Ada,Ada,Ada,40,32,13,5.4,400,17,18,17
01.POSO.00.1572.001,SPKLU PLN ULP SUNGAI PENUH,SINO,Medium Charging,Beroperasi,2466.78,0,22000,1,57.89473684,Ada,Ada,Ada,Ada,Ada,Ada,40,32,13,5.4,400,17,18,17
01.POSO.00.1509.001,SPKLU PLN ULP MUARA TEBO,SINO,Medium Charging,Beroperasi,2466.78,0,22000,1,57.89473684,Ada,Ada,Ada,Ada,Ada,Ada,40,32,13,5.4,400,17,18,17
01.POSO.00.1571.008,SPKLU MALL PELAYANAN PUBLIK JAMBI,TEISON,Medium Charging,Beroperasi,2466.78,0,22000,1,57.89473684,Ada,Ada,Ada,Ada,Ada,Ada,40,32,13,5.4,400,17,18,17
01.POSO.00.1706.001,SPKLU PLN ULP MUKOMUKO,TEISON,Medium Charging,Beroperasi,2466.78,0,22000,1,57.89473684,Ada,Ada,Ada,Ada,Ada,Ada,40,32,13,5.4,400,17,18,17
01.POSO.00.1509.002,SPKLU PLN ULP RIMBO BUJANG,TEISON,Medium Charging,Beroperasi,2466.78,0,22000,1,57.89473684,Ada,Ada,Ada,Ada,Ada,Ada,40,32,13,5.4,400,17,18,17
01.POSO.00.1703.001,SPKLU PLN ULP ARGAMAKMUR,TEISON,Medium Charging,Beroperasi,2466.78,0,22000,1,57.89473684,Ada,Ada,Ada,Ada,Ada,Ada,40,32,13,5.4,400,17,18,17
01.POSO.00.1707.001,SPKLU PLN ULP MUARA AMAN,TEISON,Medium Charging,Beroperasi,2466.78,0,22000,1,57.89473684,Ada,Ada,Ada,Ada,Ada,Ada,40,32,13,5.4,400,17,18,17
01.POSO.00.1701.001,SPKLU PLN ULP MANNA,TEISON,Medium Charging,Beroperasi,2466.78,0,22000,1,57.89473684,Ada,Ada,Ada,Ada,Ada,Ada,40,32,13,5.4,400,17,18,17
01.POSO.00.1613.001,SPKLU PLN ULP Muratara,TEISON,Medium Charging,Beroperasi,2466.78,0,22000,1,57.89473684,Ada,Ada,Ada,Ada,Ada,Ada,40,32,13,5.4,400,17,18,17
01.POSO.00.1672.001,SPKLU PLN ULP PAGAR ALAM,TEISON,Medium Charging,Beroperasi,2466.78,0,22000,1,57.89473684,Ada,Ada,Ada,Ada,Ada,Ada,40,32,13,5.4,400,17,18,17
01.POSO.00.1604.002,SPKLU HOTEL SANTIKA LAHAT,TEISON,Medium Charging,Beroperasi,2466.78,0,22000,1,57.89473684,Ada,Ada,Ada,Ada,Ada,Ada,40,32,13,5.4,400,17,18,17
01.POSO.00.1271.019,SPKLU SANTIKA MEDAN,EV Power 22 AC,Medium Charging,Beroperasi,2466.78,0,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.1207.005,SPKLU WING HUB KUALANAMU,EV Power 22 AC,Medium Charging,Beroperasi,2466.78,0,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.1207.006,SPKLU WING HUB KUALANAMU,EV Power 60 DC,Ultra Fast Charging,Beroperasi,2466.79,1,60000,2,77,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.1207.007,SPKLU WING HUB KUALANAMU,EV Power 60 DC,Ultra Fast Charging,Beroperasi,2466.8,2,60000,2,77,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.1271.020,SPKLU HOTEL EMERALD MEDAN,Teison 22 KW,Medium Charging,Beroperasi,2466.81,3,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.1271.021,SPKLU PLN HOTEL HARPER MEDAN,Teison 22 KW,Medium Charging,Beroperasi,2466.82,4,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.1207.008,SPKLU PLN HILLPARK SIBOLANGIT,Teison Free Standing DC Fast Charger,Fast Charging,Beroperasi,2466.83,5,30000,1,38,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.1271.022,SPKLU PLN HOME SMART MEDAN,Teison Free Standing DC Fast Charger,Fast Charging,Beroperasi,2466.84,6,30000,1,38,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.1207.009,SPKLU PLN UP3 LUBUK PAKAM,Teison Free Standing DC Fast Charger,Fast Charging,Beroperasi,2466.85,7,30000,1,38,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.1271.023,SPKLU PLN GRAND MERCURE MEDAN,Teison 22 KW,Medium Charging,Beroperasi,2466.86,8,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.1271.024,SPKLU PLN ROYAL SUMATERA MEDAN,Teison Free Standing DC Fast Charger,Fast Charging,Beroperasi,2466.87,9,30000,1,38,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.1271.025,SPKLU PLN SENTRALAND MEDAN,Teison 22 KW,Medium Charging,Beroperasi,2466.88,10,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.1273.002,SPKLU PLN UP3 SIBOLGA,Teison 22 KW,Medium Charging,Beroperasi,2466.89,11,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.1273.003,SPKLU PLN UP3 SIBOLGA,Signet FC200K - 200 kW,Ultra Fast Charging,Beroperasi,2466.107,29,200000,2,292,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.1277.001,SPKLU PLN UP3 PADANGSIDIMPUAN,Teison 22 KW,Medium Charging,Beroperasi,2466.9,12,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.1277.002,SPKLU PLN UP3 PADANGSIDIMPUAN,Teison Free Standing DC Fast Charger,Fast Charging,Beroperasi,2466.105,27,30000,1,38,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.1271.026,SPKLU PLN UID SUMATERA UTARA,Teison 22 KW,Medium Charging,Beroperasi,2466.91,13,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.1219.001,SPKLU PLN ULP LIMAPULUH,Teison 22 KW,Medium Charging,Beroperasi,2466.92,14,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.1223.002,SPKLU PLN ULP AEK KANOPAN,Teison 22 KW,Medium Charging,Beroperasi,2466.93,15,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.1216.001,SPKLU PLN ULP DOLOK SANGGUL,Teison 22 KW,Medium Charging,Beroperasi,2466.94,16,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.1205.003,SPKLU PLN ULP GEBANG,Teison 22 KW,Medium Charging,Beroperasi,2466.95,17,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.1222.001,SPKLU PLN ULP KOTA PINANG,Teison 22 KW,Medium Charging,Beroperasi,2466.96,18,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.1213.001,SPKLU PLN ULP KOTANOPAN,Teison 22 KW,Medium Charging,Beroperasi,2466.97,19,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.1271.027,SPKLU PLN ULP MEDAN BARU,Teison 22 KW,Medium Charging,Beroperasi,2466.98,20,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.1208.005,SPKLU PLN ULP PERDAGANGAN,Teison 22 KW,Medium Charging,Beroperasi,2466.99,21,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.1271.028,SPKLU ULP MEDAN SUNGGAL,Teison 22 KW,Medium Charging,Beroperasi,2466.1,22,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.1202.001,SPKLU PLN ULP TARUTUNG,Teison 22 KW,Medium Charging,Beroperasi,2466.101,23,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.1274.001,SPKLU PLN ULP TANJUNG BALAI,Teison 22 KW,Medium Charging,Beroperasi,2466.102,24,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.1214.001,SPKLU PLN ULP TELUK DALAM,Teison 22 KW,Medium Charging,Beroperasi,2466.103,25,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.1278.001,SPKLU PLN UP3 NIAS GUNUNG SITOLI,Teison 22 KW,Medium Charging,Beroperasi,2466.104,26,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.1207.010,SPKLU PLN UPDL TUNTUNGAN,Teison 22 KW,Medium Charging,Beroperasi,2466.106,28,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.7371.014,SPKLU PLN ULP Mattoanging,PROTEKSINDO,Ultra Fast Charging,Beroperasi,2466.77,0,60000,3,101,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.7371.015,SPKLU UID SULSELRABAR,CHARGECORE,Fast Charging,Beroperasi,2466.78,0,50000,2,81,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.7371.016,SPKLU PLN UP3 Makassar Utara,CHARGECORE,Medium Charging,Beroperasi,2466.79,0,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.7371.017,SPKLU PLN ULP BANTAENG,CHARGECORE,Medium Charging,Beroperasi,2466.8,0,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.7371.018,SPKLU PLN ULP KAREBOSI,CHARGECORE,Fast Charging,Beroperasi,2466.81,0,25000,1,38,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.7371.019,SPKLU UID SULSELRABAR,CHARGECORE,Medium Charging,Beroperasi,2466.82,0,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.7314.001,SPKLU PLN ULP RAPPANG,CHARGECORE,Medium Charging,Beroperasi,2466.83,0,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.7324.002,SPKLU PLN ULP TOMONI,SINO,Medium Charging,Beroperasi,2466.84,0,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.7316.001,SPKLU PLN ULP LAKAWAN,SINO,Medium Charging,Beroperasi,2466.85,0,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.7308.002,SPKLU PLN UP3 WATAMPONE,SINO,Medium Charging,Beroperasi,2466.86,0,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.7307.001,SPKLU ULP SINJAI,CHARGECORE,Medium Charging,Beroperasi,2466.87,0,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.7310.001,SPKLU PLN ULP PANGKEP,SINO,Medium Charging,Beroperasi,2466.88,0,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.7313.001,SPKLU PLN ULP SENGKANG,CHARGECORE,Medium Charging,Beroperasi,2466.89,0,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.7315.002,SPKLU PLN UP3 PINRANG,CHARGECORE,Medium Charging,Beroperasi,2466.9,0,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.7315.003,SPKLU PLN ULP SAWITTO,CHARGECORE,Medium Charging,Beroperasi,2466.91,0,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.7318.001,SPKLU Kantor PLN ULP Makale,CHARGECORE,Medium Charging,Beroperasi,2466.92,0,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.7317.001,SPKLU KANTOR PLN ULP BELOPA,CHARGECORE,Medium Charging,Beroperasi,2466.93,0,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.7311.001,SPKLU PLN ULP BARRU,SINO,Medium Charging,Beroperasi,2466.94,0,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.7402.001,SPKLU PLN ULP UNAAHA,DELTA,Medium Charging,Beroperasi,2466.95,0,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.7304.001,SPKLU PLN ULP JENEPONTO,SINO,Medium Charging,Beroperasi,2466.96,0,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.7306.001,SPKLU PLN ULP KALEBAJENG,SINO,Medium Charging,Beroperasi,2466.97,0,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.7605.001,SPKLU PLN ULP MAJENE,SINO,Medium Charging,Beroperasi,2466.98,0,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.7408.001,SPKLU PLN ULP KOLAKA UTARA,CHARGECORE,Medium Charging,Beroperasi,2466.99,0,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.7602.002,SPKLU PLN UP3 MAMUJU,CHARGECORE,Fast Charging,Beroperasi,2466.1,0,25000,1,38,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.7601.001,SPKLU PLN ULP PASANGKAYU,PROTEKSINDO,Medium Charging,Beroperasi,2466.101,0,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.7471.005,SPKLU ULP BENU BENUA,CHARGECORE,Fast Charging,Beroperasi,2466.102,0,25000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.7403.001,SPKLU PLN ULP RAHA,CHARGECORE,Medium Charging,Beroperasi,2466.103,0,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.7371.020,SPKLU TRANS STUDIO MALL MAKASSAR,CHARGECORE,Medium Charging,Beroperasi,2466.104,0,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.7371.021,SPKLU TRANS STUDIO MALL MAKASSAR,CHARGECORE,Medium Charging,Beroperasi,2466.105,0,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.7371.022,SPKLU TRANS STUDIO MALL MAKASSAR,CHARGECORE,Fast Charging,Beroperasi,2466.106,0,50000,2,101,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.7371.023,SPKLU AL FAYYADH MAROS,SINO,Medium Charging,Beroperasi,2466.107,0,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.7601.002,SPKLU PLN KP TOPOYO,CHARGECORE,Medium Charging,Beroperasi,2466.108,0,22000,1,32,Ada,Ada,Ada,Ada,Ada,Ada,68,85,180,420,400,17,18,17
01.POSO.00.3374.022,SPKLU PLN UID Jawa Tengah & DIY,Chargecore,Medium Charging,Beroperasi,2466.78,0,22000,1,35,Ada,Ada,Ada,Ada,Ada,Ada,39,32,13,10,400,17,18,17
01.POSO.00.3328.011,SPKLU PLN ULP SLAWI,CSE,Fast Charging,Beroperasi,2466.78,0,25000,1,113,Ada,Ada,Ada,Ada,Ada,Ada,40,30,50,50,400,17,18,17
01.POSO.00.3313.002,SPKLU PLN ULP KARANGANYAR,CSE,Medium Charging,Beroperasi,2466.78,0,22000,1,35,Ada,Ada,Ada,Ada,Ada,Ada,39,32,13,10,400,17,18,17
01.POSO.00.3309.006,SPKLU PLN ULP BOYOLALI,Chargecore,Medium Charging,Beroperasi,2466.78,0,22000,1,35,Ada,Ada,Ada,Ada,Ada,Ada,39,32,13,10,400,17,18,17
01.POSO.00.3303.002,SPKLU PLN ULP PURBALINGGA,CSE,Medium Charging,Beroperasi,2466.78,0,22000,1,35,Ada,Ada,Ada,Ada,Ada,Ada,39,32,13,10,400,17,18,17
01.POSO.00.3307.002,SPKLU PLN ULP WONOSOBO,CSE,Fast Charging,Beroperasi,2466.78,0,25000,1,113,Ada,Ada,Ada,Ada,Ada,Ada,40,30,50,50,400,17,18,17
01.POSO.00.3305.002,SPKLU PLN ULP KEBUMEN,CSE,Fast Charging,Beroperasi,2466.78,0,25000,1,113,Ada,Ada,Ada,Ada,Ada,Ada,40,30,50,50,400,17,18,17
01.POSO.00.3306.002,SPKLU PLN ULP PURWOREJO,CSE,Fast Charging,Beroperasi,2466.78,0,25000,1,113,Ada,Ada,Ada,Ada,Ada,Ada,40,30,50,50,400,17,18,17
01.POSO.00.3322.008,SPKLU Mobile UID Jawa Tengah dan DIY 2,PHIHONG,Fast Charging,Beroperasi,2466.78,0,25000,2,80,Ada,Ada,Ada,Ada,Ada,Ada,40,30,50,50,400,17,18,17
01.POSO.00.3322.009,SPKLU Mobile UID Jawa Tengah dan DIY 2,PHIHONG,Medium Charging,Beroperasi,2466.78,0,22000,1,35,Ada,Ada,Ada,Ada,Ada,Ada,39,32,13,10,400,17,18,17
01.POSO.00.3310.003,SPKLU PLN ULP TULUNG,Chargecore,Medium Charging,Beroperasi,2466.78,0,22000,1,35,Ada,Ada,Ada,Ada,Ada,Ada,39,32,13,10,400,17,18,17
01.POSO.00.3328.012,SPKLU PLN ULP TEGAL TIMUR,Chargecore,Medium Charging,Beroperasi,2466.78,0,22000,1,35,Ada,Ada,Ada,Ada,Ada,Ada,39,32,13,10,400,17,18,17
01.PPOO.00.3322.010,SPKLU REST AREA KM 439 A Tol Semarang-Solo,ATTESS,Ultra Fast Charging,Beroperasi,2466.78,0,100000,2,200,Ada,Ada,Ada,Ada,Ada,Ada,80,50,200,800,400,17,18,17
01.PPOO.00.3322.011,SPKLU REST AREA KM 439 A Tol Semarang-Solo,ATTESS,Ultra Fast Charging,Beroperasi,2466.78,0,100000,2,200,Ada,Ada,Ada,Ada,Ada,Ada,80,50,200,800,400,17,18,17
01.PPOO.00.3322.012,SPKLU REST AREA KM 439 A Tol Semarang-Solo,ATTESS,Ultra Fast Charging,Beroperasi,2466.78,0,100000,3,150,Ada,Ada,Ada,Ada,Ada,Ada,80,50,200,800,400,17,18,17
01.PPOO.00.3322.013,SPKLU REST AREA KM 439 A Tol Semarang-Solo,ATTESS,Ultra Fast Charging,Beroperasi,2466.78,0,100000,3,150,Ada,Ada,Ada,Ada,Ada,Ada,80,50,200,800,400,17,18,17
